,date,est,date_pub,code,line,value,description
5356,2006_Q2,SECOND,2006-08-30,B985RY2,28,0.05,        Software \4\
5357,2006_Q2,THIRD,2006-09-28,B985RY2,28,0.07,        Software \4\
5358,2006_Q3,ADVANCE,2006-10-27,B985RY2,28,0.08,        Software \4\
5359,2006_Q3,SECOND,2006-11-29,B985RY2,28,0.05,        Software \4\
5360,2006_Q3,THIRD,2006-12-21,B985RY2,28,0.09,        Software \4\
5361,2006_Q4,ADVANCE,2007-01-27,B985RY2,28,0.14,        Software \4\
5362,2006_Q4,SECOND,2007-02-28,B985RY2,28,0.13,        Software \4\
5363,2006_Q4,THIRD,2007-03-30,B985RY2,28,0.05,        Software \4\
5364,2007_Q1,ADVANCE,2007-04-27,B985RY2,28,0.1,        Software \4\
5365,2007_Q1,SECOND,2007-05-31,B985RY2,28,0.16,        Software \4\
5366,2007_Q1,THIRD,2007-06-28,B985RY2,28,0.13,        Software \4\
5367,2007_Q2,ADVANCE,2007-07-27,B985RY2,28,0.09,        Software \4\
5368,2007_Q2,SECOND,2007-08-30,B985RY2,28,0.15,        Software \4\
5369,2007_Q2,THIRD,2007-09-27,B985RY2,28,0.16,        Software \4\
5370,2007_Q3,ADVANCE,2007-10-31,B985RY2,28,0.11,        Software \4\
5371,2007_Q3,SECOND,2007-11-29,B985RY2,28,0.14,        Software \4\
5372,2007_Q3,THIRD,2007-12-20,B985RY2,28,0.07,        Software \4\
5373,2007_Q4,ADVANCE,2008-01-30,B985RY2,28,0.14,        Software \4\
5374,2007_Q4,SECOND,2008-02-28,B985RY2,28,0.16,        Software \4\
5375,2007_Q4,THIRD,2008-03-27,B985RY2,28,0.18,        Software \4\
5376,2008_Q1,ADVANCE,2008-04-30,B985RY2,28,0.13,        Software \4\
5377,2008_Q1,SECOND,2008-05-29,B985RY2,28,0.1,        Software \4\
5378,2008_Q1,THIRD,2008-06-26,B985RY2,28,0.17,        Software \4\
5379,2008_Q2,ADVANCE,2008-07-31,B985RY2,28,0.08,        Software \4\
5380,2008_Q2,SECOND,2008-08-28,B985RY2,28,0.17,        Software \4\
5381,2008_Q2,THIRD,2008-09-26,B985RY2,28,0.04,        Software \4\
5382,2008_Q3,ADVANCE,2008-10-30,B985RY2,28,0.06,        Software \4\
5383,2008_Q3,SECOND,2008-11-25,B985RY2,28,0.03,        Software \4\
5384,2008_Q3,THIRD,2008-12-23,B985RY2,28,-0.08,        Software \4\
5385,2008_Q4,ADVANCE,2009-01-30,B985RY2,28,-0.15,        Software \4\
5386,2008_Q4,SECOND,2009-02-27,B985RY2,28,-0.29,        Software \4\
5387,2008_Q4,THIRD,2009-03-26,B985RY2,28,-0.23,        Software \4\
5388,2009_Q1,ADVANCE,2009-04-29,B985RY2,28,-0.28,        Software \4\
5389,2009_Q1,SECOND,2009-05-29,B985RY2,28,-0.35,        Software \4\
5390,2009_Q1,THIRD,2009-06-25,B985RY2,28,-0.38,        Software \4\
5391,2009_Q2,ADVANCE,2009-07-31,B985RY2,33,-0.22,        Software \4\
5392,2009_Q2,SECOND,2009-08-27,B985RY2,33,-0.21,        Software \4\
5393,2009_Q2,THIRD,2009-09-30,B985RY2,33,0.02,        Software \4\
5394,2009_Q3,ADVANCE,2009-10-29,B985RY2,33,0.15,        Software \4\
5395,2009_Q3,SECOND,2009-11-24,B985RY2,33,0.2,        Software \4\
5396,2009_Q3,THIRD,2009-12-22,B985RY2,33,0.09,        Software \4\
5397,2009_Q4,ADVANCE,2010-01-29,B985RY2,33,0.08,        Software \4\
5398,2009_Q4,SECOND,2010-02-26,B985RY2,33,0.35,        Software \4\
5399,2009_Q4,THIRD,2010-03-26,B985RY2,33,0.35,        Software \4\
5400,2010_Q1,ADVANCE,2010-04-30,B985RY2,33,0.36,        Software \4\
5401,2010_Q1,SECOND,2010-05-27,B985RY2,33,0.23,        Software \4\
5402,2010_Q1,THIRD,2010-06-25,B985RY2,33,0.18,        Software \4\
5403,2010_Q2,ADVANCE,2010-07-30,B985RY2,33,0.13,        Software \4\
5404,2010_Q2,SECOND,2010-08-27,B985RY2,33,0.14,        Software \4\
5405,2010_Q2,THIRD,2010-09-30,B985RY2,33,0.15,        Software \4\
5406,2010_Q3,ADVANCE,2010-10-29,B985RY2,33,0.16,        Software \4\
5407,2010_Q3,SECOND,2010-11-23,B985RY2,33,0.28,        Software \4\
5408,2010_Q3,THIRD,2010-12-22,B985RY2,33,0.18,        Software \4\
5409,2010_Q4,ADVANCE,2011-01-28,B985RY2,33,0.16,        Software \4\
5410,2010_Q4,SECOND,2011-02-25,B985RY2,33,0.14,        Software \4\
5411,2010_Q4,THIRD,2011-03-25,B985RY2,33,0.21,        Software \4\
5412,2011_Q1,ADVANCE,2011-04-28,B985RY2,33,0.18,        Software \4\
5413,2011_Q1,SECOND,2011-05-26,B985RY2,33,0.25,        Software \4\
5414,2011_Q1,THIRD,2011-06-24,B985RY2,33,0.06,        Software \4\
5415,2011_Q2,ADVANCE,2011-07-29,B985RY2,33,0.16,        Software \4\
5416,2011_Q2,SECOND,2011-08-26,B985RY2,33,0.22,        Software \4\
5417,2011_Q2,THIRD,2011-09-29,B985RY2,33,0.14,        Software \4\
5418,2011_Q3,ADVANCE,2011-10-27,B985RY2,33,0.12,        Software \4\
5419,2011_Q3,SECOND,2011-11-22,B985RY2,33,0.1,        Software \4\
5420,2011_Q3,THIRD,2011-12-22,B985RY2,33,0.14,        Software \4\
5421,2011_Q4,ADVANCE,2012-01-27,B985RY2,33,0.1,        Software \4\
5422,2011_Q4,SECOND,2012-02-29,B985RY2,33,-0.02,        Software \4\
5423,2011_Q4,THIRD,2012-03-29,B985RY2,33,0.17,        Software \4\
5424,2012_Q1,ADVANCE,2012-04-27,B985RY2,33,0.16,        Software \4\
5425,2012_Q1,SECOND,2012-05-31,B985RY2,33,0.11,        Software \4\
5426,2012_Q1,THIRD,2012-06-28,B985RY2,33,0.08,        Software \4\
5427,2012_Q2,ADVANCE,2012-07-27,B985RY2,33,0.12,        Software \4\
5428,2012_Q2,SECOND,2012-08-29,B985RY2,33,0.1,        Software \4\
5429,2012_Q2,THIRD,2012-09-27,B985RY2,33,0.11,        Software \4\
5430,2012_Q3,ADVANCE,2012-10-26,B985RY2,33,0.12,        Software \4\
5431,2012_Q3,SECOND,2012-11-29,B985RY2,33,0.05,        Software \4\
5432,2012_Q3,THIRD,2012-12-20,B985RY2,33,0.07,        Software \4\
5433,2012_Q4,ADVANCE,2013-01-30,B985RY2,33,0.15,        Software \4\
5434,2012_Q4,SECOND,2013-02-28,B985RY2,33,0.15,        Software \4\
5435,2012_Q4,THIRD,2013-03-28,B985RY2,33,0.16,        Software \4\
5436,2013_Q1,ADVANCE,2013-04-26,B985RY2,33,0.05,        Software \4\
5437,2013_Q1,SECOND,2013-05-30,B985RY2,33,0.17,        Software \4\
5438,2013_Q1,THIRD,2013-06-26,B985RY2,33,0.11,        Software \4\
5439,2013_Q2,ADVANCE,2013-07-31,B985RY2,38,0.07,        Software \4\
5440,2013_Q2,SECOND,2013-08-29,B985RY2,38,-0.03,        Software \4\
5441,2013_Q2,THIRD,2013-09-26,B985RY2,38,-0.11,        Software \4\
5442,2013_Q3,ADVANCE,2013-11-07,B985RY2,38,0.06,        Software \4\
5443,2013_Q3,SECOND,2013-12-05,B985RY2,38,0.03,        Software \4\
5444,2013_Q3,THIRD,2013-12-20,B985RY2,38,0.14,        Software \4\
5445,2013_Q4,ADVANCE,2014-01-30,B985RY2,38,0.06,        Software \4\
5446,2013_Q4,SECOND,2014-02-28,B985RY2,38,0.28,        Software \4\
5447,2013_Q4,THIRD,2014-03-27,B985RY2,38,0.05,        Software \4\
5448,2014_Q1,ADVANCE,2014-04-30,B985RY2,38,0.04,        Software \4\
5449,2014_Q1,SECOND,2014-05-29,B985RY2,38,0.03,        Software \4\
5450,2014_Q1,THIRD,2014-06-25,B985RY2,38,0.03,        Software \4\
5451,2014_Q2,ADVANCE,2014-07-30,B985RY2,38,0.07,        Software \4\
5452,2014_Q2,SECOND,2014-08-28,B985RY2,38,0.07,        Software \4\
5453,2014_Q2,THIRD,2014-09-26,B985RY2,38,0.07,        Software \4\
5454,2014_Q3,ADVANCE,2014-10-30,B985RY2,38,0.08,        Software \4\
5455,2014_Q3,SECOND,2014-11-25,B985RY2,38,0.08,        Software \4\
5456,2014_Q3,THIRD,2014-12-23,B985RY2,38,0.15,        Software \4\
5457,2014_Q4,ADVANCE,2015-01-30,B985RY2,38,0.16,        Software \4\
5458,2014_Q4,SECOND,2015-02-27,B985RY2,38,0.17,        Software \4\
5459,2014_Q4,THIRD,2015-03-27,B985RY2,38,0.09,        Software \4\
5460,2015_Q1,ADVANCE,2015-04-29,B985RY2,38,0.1,        Software \4\
5461,2015_Q1,SECOND,2015-05-29,B985RY2,38,0.13,        Software \4\
5462,2015_Q1,THIRD,2015-06-24,B985RY2,38,0.13,        Software \4\
5463,2015_Q2,ADVANCE,2015-07-30,B985RY2,38,0.14,        Software \4\
5464,2015_Q2,SECOND,2015-08-27,B985RY2,38,0.15,        Software \4\
5465,2015_Q2,THIRD,2015-09-25,B985RY2,38,0.11,        Software \4\
5466,2015_Q3,ADVANCE,2015-10-29,B985RY2,38,0.03,        Software \4\
5467,2015_Q3,SECOND,2015-11-24,B985RY2,38,0.02,        Software \4\
5468,2015_Q3,THIRD,2015-12-22,B985RY2,38,-0.02,        Software \4\
5469,2015_Q4,ADVANCE,2016-01-29,B985RY2,38,0.03,        Software \4\
5470,2015_Q4,SECOND,2016-02-26,B985RY2,38,0.03,        Software \4\
5471,2015_Q4,THIRD,2016-03-25,B985RY2,38,0.03,        Software \4\
5472,2004_Q1,ADVANCE,2004-04-29,Y006RY2,,,
5473,2004_Q1,SECOND,2004-05-27,Y006RY2,,,
5474,2004_Q1,THIRD,2004-06-25,Y006RY2,,,
5475,2004_Q2,ADVANCE,2004-07-30,Y006RY2,,,
5476,2004_Q2,SECOND,2004-08-27,Y006RY2,,,
5477,2004_Q2,THIRD,2004-09-29,Y006RY2,,,
5478,2004_Q3,ADVANCE,2004-10-29,Y006RY2,,,
5479,2004_Q3,SECOND,2004-11-30,Y006RY2,,,
5480,2004_Q3,THIRD,2004-12-22,Y006RY2,,,
5481,2004_Q4,ADVANCE,2005-01-28,Y006RY2,,,
5482,2004_Q4,SECOND,2005-02-25,Y006RY2,,,
5483,2004_Q4,THIRD,2005-03-30,Y006RY2,,,
5484,2005_Q1,ADVANCE,2005-04-28,Y006RY2,,,
5485,2005_Q1,SECOND,2005-05-26,Y006RY2,,,
5486,2005_Q1,THIRD,2005-06-29,Y006RY2,,,
5487,2005_Q2,ADVANCE,2005-07-29,Y006RY2,,,
5488,2005_Q2,SECOND,2005-08-31,Y006RY2,,,
5489,2005_Q2,THIRD,2005-09-29,Y006RY2,,,
5490,2005_Q3,ADVANCE,2005-10-28,Y006RY2,,,
5491,2005_Q3,SECOND,2005-11-30,Y006RY2,,,
5492,2005_Q3,THIRD,2005-12-21,Y006RY2,,,
5493,2005_Q4,ADVANCE,2006-01-27,Y006RY2,,,
5494,2005_Q4,SECOND,2006-02-28,Y006RY2,,,
5495,2005_Q4,THIRD,2006-03-30,Y006RY2,,,
5496,2006_Q1,ADVANCE,2006-04-28,Y006RY2,,,
5497,2006_Q1,SECOND,2006-05-25,Y006RY2,,,
5498,2006_Q1,THIRD,2006-06-29,Y006RY2,,,
5499,2006_Q2,ADVANCE,2006-07-28,Y006RY2,,,
5500,2006_Q2,SECOND,2006-08-30,Y006RY2,,,
5501,2006_Q2,THIRD,2006-09-28,Y006RY2,,,
5502,2006_Q3,ADVANCE,2006-10-27,Y006RY2,,,
5503,2006_Q3,SECOND,2006-11-29,Y006RY2,,,
5504,2006_Q3,THIRD,2006-12-21,Y006RY2,,,
5505,2006_Q4,ADVANCE,2007-01-27,Y006RY2,,,
5506,2006_Q4,SECOND,2007-02-28,Y006RY2,,,
5507,2006_Q4,THIRD,2007-03-30,Y006RY2,,,
5508,2007_Q1,ADVANCE,2007-04-27,Y006RY2,,,
5509,2007_Q1,SECOND,2007-05-31,Y006RY2,,,
5510,2007_Q1,THIRD,2007-06-28,Y006RY2,,,
5511,2007_Q2,ADVANCE,2007-07-27,Y006RY2,,,
5512,2007_Q2,SECOND,2007-08-30,Y006RY2,,,
5513,2007_Q2,THIRD,2007-09-27,Y006RY2,,,
5514,2007_Q3,ADVANCE,2007-10-31,Y006RY2,,,
5515,2007_Q3,SECOND,2007-11-29,Y006RY2,,,
5516,2007_Q3,THIRD,2007-12-20,Y006RY2,,,
5517,2007_Q4,ADVANCE,2008-01-30,Y006RY2,,,
5518,2007_Q4,SECOND,2008-02-28,Y006RY2,,,
5519,2007_Q4,THIRD,2008-03-27,Y006RY2,,,
5520,2008_Q1,ADVANCE,2008-04-30,Y006RY2,,,
5521,2008_Q1,SECOND,2008-05-29,Y006RY2,,,
5522,2008_Q1,THIRD,2008-06-26,Y006RY2,,,
5523,2008_Q2,ADVANCE,2008-07-31,Y006RY2,,,
5524,2008_Q2,SECOND,2008-08-28,Y006RY2,,,
5525,2008_Q2,THIRD,2008-09-26,Y006RY2,,,
5526,2008_Q3,ADVANCE,2008-10-30,Y006RY2,,,
5527,2008_Q3,SECOND,2008-11-25,Y006RY2,,,
5528,2008_Q3,THIRD,2008-12-23,Y006RY2,,,
5529,2008_Q4,ADVANCE,2009-01-30,Y006RY2,,,
5530,2008_Q4,SECOND,2009-02-27,Y006RY2,,,
5531,2008_Q4,THIRD,2009-03-26,Y006RY2,,,
5532,2009_Q1,ADVANCE,2009-04-29,Y006RY2,,,
5533,2009_Q1,SECOND,2009-05-29,Y006RY2,,,
5534,2009_Q1,THIRD,2009-06-25,Y006RY2,,,
5535,2009_Q2,ADVANCE,2009-07-31,Y006RY2,,,
5536,2009_Q2,SECOND,2009-08-27,Y006RY2,,,
5537,2009_Q2,THIRD,2009-09-30,Y006RY2,,,
5538,2009_Q3,ADVANCE,2009-10-29,Y006RY2,,,
5539,2009_Q3,SECOND,2009-11-24,Y006RY2,,,
5540,2009_Q3,THIRD,2009-12-22,Y006RY2,,,
5541,2009_Q4,ADVANCE,2010-01-29,Y006RY2,,,
5542,2009_Q4,SECOND,2010-02-26,Y006RY2,,,
5543,2009_Q4,THIRD,2010-03-26,Y006RY2,,,
5544,2010_Q1,ADVANCE,2010-04-30,Y006RY2,,,
5545,2010_Q1,SECOND,2010-05-27,Y006RY2,,,
5546,2010_Q1,THIRD,2010-06-25,Y006RY2,,,
5547,2010_Q2,ADVANCE,2010-07-30,Y006RY2,,,
5548,2010_Q2,SECOND,2010-08-27,Y006RY2,,,
5549,2010_Q2,THIRD,2010-09-30,Y006RY2,,,
5550,2010_Q3,ADVANCE,2010-10-29,Y006RY2,,,
5551,2010_Q3,SECOND,2010-11-23,Y006RY2,,,
5552,2010_Q3,THIRD,2010-12-22,Y006RY2,,,
5553,2010_Q4,ADVANCE,2011-01-28,Y006RY2,,,
5554,2010_Q4,SECOND,2011-02-25,Y006RY2,,,
5555,2010_Q4,THIRD,2011-03-25,Y006RY2,,,
5556,2011_Q1,ADVANCE,2011-04-28,Y006RY2,,,
5557,2011_Q1,SECOND,2011-05-26,Y006RY2,,,
5558,2011_Q1,THIRD,2011-06-24,Y006RY2,,,
5559,2011_Q2,ADVANCE,2011-07-29,Y006RY2,,,
5560,2011_Q2,SECOND,2011-08-26,Y006RY2,,,
5561,2011_Q2,THIRD,2011-09-29,Y006RY2,,,
5562,2011_Q3,ADVANCE,2011-10-27,Y006RY2,,,
5563,2011_Q3,SECOND,2011-11-22,Y006RY2,,,
5564,2011_Q3,THIRD,2011-12-22,Y006RY2,,,
5565,2011_Q4,ADVANCE,2012-01-27,Y006RY2,,,
5566,2011_Q4,SECOND,2012-02-29,Y006RY2,,,
5567,2011_Q4,THIRD,2012-03-29,Y006RY2,,,
5568,2012_Q1,ADVANCE,2012-04-27,Y006RY2,,,
5569,2012_Q1,SECOND,2012-05-31,Y006RY2,,,
5570,2012_Q1,THIRD,2012-06-28,Y006RY2,,,
5571,2012_Q2,ADVANCE,2012-07-27,Y006RY2,,,
5572,2012_Q2,SECOND,2012-08-29,Y006RY2,,,
5573,2012_Q2,THIRD,2012-09-27,Y006RY2,,,
5574,2012_Q3,ADVANCE,2012-10-26,Y006RY2,,,
5575,2012_Q3,SECOND,2012-11-29,Y006RY2,,,
5576,2012_Q3,THIRD,2012-12-20,Y006RY2,,,
5577,2012_Q4,ADVANCE,2013-01-30,Y006RY2,,,
5578,2012_Q4,SECOND,2013-02-28,Y006RY2,,,
5579,2012_Q4,THIRD,2013-03-28,Y006RY2,,,
5580,2013_Q1,ADVANCE,2013-04-26,Y006RY2,,,
5581,2013_Q1,SECOND,2013-05-30,Y006RY2,,,
5582,2013_Q1,THIRD,2013-06-26,Y006RY2,,,
5583,2013_Q2,ADVANCE,2013-07-31,Y006RY2,39,0.07,        Research and development \5\
5584,2013_Q2,SECOND,2013-08-29,Y006RY2,39,-0.02,        Research and development \5\
5585,2013_Q2,THIRD,2013-09-26,Y006RY2,39,0.04,        Research and development \5\
5586,2013_Q3,ADVANCE,2013-11-07,Y006RY2,39,0.04,        Research and development \5\
5587,2013_Q3,SECOND,2013-12-05,Y006RY2,39,0.04,        Research and development \5\
5588,2013_Q3,THIRD,2013-12-20,Y006RY2,39,0.08,        Research and development \5\
5589,2013_Q4,ADVANCE,2014-01-30,Y006RY2,39,0.06,        Research and development \5\
5590,2013_Q4,SECOND,2014-02-28,Y006RY2,39,0.01,        Research and development \5\
5591,2013_Q4,THIRD,2014-03-27,Y006RY2,39,0.09,        Research and development \5\
5592,2014_Q1,ADVANCE,2014-04-30,Y006RY2,39,0.02,        Research and development \5\
5593,2014_Q1,SECOND,2014-05-29,Y006RY2,39,0.17,        Research and development \5\
5594,2014_Q1,THIRD,2014-06-25,Y006RY2,39,0.2,        Research and development \5\
5595,2014_Q2,ADVANCE,2014-07-30,Y006RY2,39,0.07,        Research and development \5\
5596,2014_Q2,SECOND,2014-08-28,Y006RY2,39,0.09,        Research and development \5\
5597,2014_Q2,THIRD,2014-09-26,Y006RY2,39,0.13,        Research and development \5\
5598,2014_Q3,ADVANCE,2014-10-30,Y006RY2,39,0.07,        Research and development \5\
5599,2014_Q3,SECOND,2014-11-25,Y006RY2,39,0.15,        Research and development \5\
5600,2014_Q3,THIRD,2014-12-23,Y006RY2,39,0.17,        Research and development \5\
5601,2014_Q4,ADVANCE,2015-01-30,Y006RY2,39,0.1,        Research and development \5\
5602,2014_Q4,SECOND,2015-02-27,Y006RY2,39,0.23,        Research and development \5\
5603,2014_Q4,THIRD,2015-03-27,Y006RY2,39,0.28,        Research and development \5\
5604,2015_Q1,ADVANCE,2015-04-29,Y006RY2,39,0.21,        Research and development \5\
5605,2015_Q1,SECOND,2015-05-29,Y006RY2,39,0.02,        Research and development \5\
5606,2015_Q1,THIRD,2015-06-24,Y006RY2,39,0.05,        Research and development \5\
5607,2015_Q2,ADVANCE,2015-07-30,Y006RY2,39,0.09,        Research and development \5\
5608,2015_Q2,SECOND,2015-08-27,Y006RY2,39,0.21,        Research and development \5\
5609,2015_Q2,THIRD,2015-09-25,Y006RY2,39,0.21,        Research and development \5\
5610,2015_Q3,ADVANCE,2015-10-29,Y006RY2,39,0.05,        Research and development \5\
5611,2015_Q3,SECOND,2015-11-24,Y006RY2,39,-0.05,        Research and development \5\
5612,2015_Q3,THIRD,2015-12-22,Y006RY2,39,-0.03,        Research and development \5\
5613,2015_Q4,ADVANCE,2016-01-29,Y006RY2,39,0.04,        Research and development \5\
5614,2015_Q4,SECOND,2016-02-26,Y006RY2,39,0.03,        Research and development \5\
5615,2015_Q4,THIRD,2016-03-25,Y006RY2,39,-0.03,        Research and development \5\
5616,2004_Q1,ADVANCE,2004-04-29,Y020RY2,,,
5617,2004_Q1,SECOND,2004-05-27,Y020RY2,,,
5618,2004_Q1,THIRD,2004-06-25,Y020RY2,,,
5619,2004_Q2,ADVANCE,2004-07-30,Y020RY2,,,
5620,2004_Q2,SECOND,2004-08-27,Y020RY2,,,
5621,2004_Q2,THIRD,2004-09-29,Y020RY2,,,
5622,2004_Q3,ADVANCE,2004-10-29,Y020RY2,,,
5623,2004_Q3,SECOND,2004-11-30,Y020RY2,,,
5624,2004_Q3,THIRD,2004-12-22,Y020RY2,,,
5625,2004_Q4,ADVANCE,2005-01-28,Y020RY2,,,
5626,2004_Q4,SECOND,2005-02-25,Y020RY2,,,
5627,2004_Q4,THIRD,2005-03-30,Y020RY2,,,
5628,2005_Q1,ADVANCE,2005-04-28,Y020RY2,,,
5629,2005_Q1,SECOND,2005-05-26,Y020RY2,,,
5630,2005_Q1,THIRD,2005-06-29,Y020RY2,,,
5631,2005_Q2,ADVANCE,2005-07-29,Y020RY2,,,
5632,2005_Q2,SECOND,2005-08-31,Y020RY2,,,
5633,2005_Q2,THIRD,2005-09-29,Y020RY2,,,
5634,2005_Q3,ADVANCE,2005-10-28,Y020RY2,,,
5635,2005_Q3,SECOND,2005-11-30,Y020RY2,,,
5636,2005_Q3,THIRD,2005-12-21,Y020RY2,,,
5637,2005_Q4,ADVANCE,2006-01-27,Y020RY2,,,
5638,2005_Q4,SECOND,2006-02-28,Y020RY2,,,
5639,2005_Q4,THIRD,2006-03-30,Y020RY2,,,
5640,2006_Q1,ADVANCE,2006-04-28,Y020RY2,,,
5641,2006_Q1,SECOND,2006-05-25,Y020RY2,,,
5642,2006_Q1,THIRD,2006-06-29,Y020RY2,,,
5643,2006_Q2,ADVANCE,2006-07-28,Y020RY2,,,
5644,2006_Q2,SECOND,2006-08-30,Y020RY2,,,
5645,2006_Q2,THIRD,2006-09-28,Y020RY2,,,
5646,2006_Q3,ADVANCE,2006-10-27,Y020RY2,,,
5647,2006_Q3,SECOND,2006-11-29,Y020RY2,,,
5648,2006_Q3,THIRD,2006-12-21,Y020RY2,,,
5649,2006_Q4,ADVANCE,2007-01-27,Y020RY2,,,
5650,2006_Q4,SECOND,2007-02-28,Y020RY2,,,
5651,2006_Q4,THIRD,2007-03-30,Y020RY2,,,
5652,2007_Q1,ADVANCE,2007-04-27,Y020RY2,,,
5653,2007_Q1,SECOND,2007-05-31,Y020RY2,,,
5654,2007_Q1,THIRD,2007-06-28,Y020RY2,,,
5655,2007_Q2,ADVANCE,2007-07-27,Y020RY2,,,
5656,2007_Q2,SECOND,2007-08-30,Y020RY2,,,
5657,2007_Q2,THIRD,2007-09-27,Y020RY2,,,
5658,2007_Q3,ADVANCE,2007-10-31,Y020RY2,,,
5659,2007_Q3,SECOND,2007-11-29,Y020RY2,,,
5660,2007_Q3,THIRD,2007-12-20,Y020RY2,,,
5661,2007_Q4,ADVANCE,2008-01-30,Y020RY2,,,
5662,2007_Q4,SECOND,2008-02-28,Y020RY2,,,
5663,2007_Q4,THIRD,2008-03-27,Y020RY2,,,
5664,2008_Q1,ADVANCE,2008-04-30,Y020RY2,,,
5665,2008_Q1,SECOND,2008-05-29,Y020RY2,,,
5666,2008_Q1,THIRD,2008-06-26,Y020RY2,,,
5667,2008_Q2,ADVANCE,2008-07-31,Y020RY2,,,
5668,2008_Q2,SECOND,2008-08-28,Y020RY2,,,
5669,2008_Q2,THIRD,2008-09-26,Y020RY2,,,
5670,2008_Q3,ADVANCE,2008-10-30,Y020RY2,,,
5671,2008_Q3,SECOND,2008-11-25,Y020RY2,,,
5672,2008_Q3,THIRD,2008-12-23,Y020RY2,,,
5673,2008_Q4,ADVANCE,2009-01-30,Y020RY2,,,
5674,2008_Q4,SECOND,2009-02-27,Y020RY2,,,
5675,2008_Q4,THIRD,2009-03-26,Y020RY2,,,
5676,2009_Q1,ADVANCE,2009-04-29,Y020RY2,,,
5677,2009_Q1,SECOND,2009-05-29,Y020RY2,,,
5678,2009_Q1,THIRD,2009-06-25,Y020RY2,,,
5679,2009_Q2,ADVANCE,2009-07-31,Y020RY2,,,
5680,2009_Q2,SECOND,2009-08-27,Y020RY2,,,
5681,2009_Q2,THIRD,2009-09-30,Y020RY2,,,
5682,2009_Q3,ADVANCE,2009-10-29,Y020RY2,,,
5683,2009_Q3,SECOND,2009-11-24,Y020RY2,,,
5684,2009_Q3,THIRD,2009-12-22,Y020RY2,,,
5685,2009_Q4,ADVANCE,2010-01-29,Y020RY2,,,
5686,2009_Q4,SECOND,2010-02-26,Y020RY2,,,
5687,2009_Q4,THIRD,2010-03-26,Y020RY2,,,
5688,2010_Q1,ADVANCE,2010-04-30,Y020RY2,,,
5689,2010_Q1,SECOND,2010-05-27,Y020RY2,,,
5690,2010_Q1,THIRD,2010-06-25,Y020RY2,,,
5691,2010_Q2,ADVANCE,2010-07-30,Y020RY2,,,
5692,2010_Q2,SECOND,2010-08-27,Y020RY2,,,
5693,2010_Q2,THIRD,2010-09-30,Y020RY2,,,
5694,2010_Q3,ADVANCE,2010-10-29,Y020RY2,,,
5695,2010_Q3,SECOND,2010-11-23,Y020RY2,,,
5696,2010_Q3,THIRD,2010-12-22,Y020RY2,,,
5697,2010_Q4,ADVANCE,2011-01-28,Y020RY2,,,
5698,2010_Q4,SECOND,2011-02-25,Y020RY2,,,
5699,2010_Q4,THIRD,2011-03-25,Y020RY2,,,
5700,2011_Q1,ADVANCE,2011-04-28,Y020RY2,,,
5701,2011_Q1,SECOND,2011-05-26,Y020RY2,,,
5702,2011_Q1,THIRD,2011-06-24,Y020RY2,,,
5703,2011_Q2,ADVANCE,2011-07-29,Y020RY2,,,
5704,2011_Q2,SECOND,2011-08-26,Y020RY2,,,
5705,2011_Q2,THIRD,2011-09-29,Y020RY2,,,
5706,2011_Q3,ADVANCE,2011-10-27,Y020RY2,,,
5707,2011_Q3,SECOND,2011-11-22,Y020RY2,,,
5708,2011_Q3,THIRD,2011-12-22,Y020RY2,,,
5709,2011_Q4,ADVANCE,2012-01-27,Y020RY2,,,
5710,2011_Q4,SECOND,2012-02-29,Y020RY2,,,
5711,2011_Q4,THIRD,2012-03-29,Y020RY2,,,
5712,2012_Q1,ADVANCE,2012-04-27,Y020RY2,,,
5713,2012_Q1,SECOND,2012-05-31,Y020RY2,,,
5714,2012_Q1,THIRD,2012-06-28,Y020RY2,,,
5715,2012_Q2,ADVANCE,2012-07-27,Y020RY2,,,
5716,2012_Q2,SECOND,2012-08-29,Y020RY2,,,
5717,2012_Q2,THIRD,2012-09-27,Y020RY2,,,
5718,2012_Q3,ADVANCE,2012-10-26,Y020RY2,,,
5719,2012_Q3,SECOND,2012-11-29,Y020RY2,,,
5720,2012_Q3,THIRD,2012-12-20,Y020RY2,,,
5721,2012_Q4,ADVANCE,2013-01-30,Y020RY2,,,
5722,2012_Q4,SECOND,2013-02-28,Y020RY2,,,
5723,2012_Q4,THIRD,2013-03-28,Y020RY2,,,
5724,2013_Q1,ADVANCE,2013-04-26,Y020RY2,,,
5725,2013_Q1,SECOND,2013-05-30,Y020RY2,,,
5726,2013_Q1,THIRD,2013-06-26,Y020RY2,,,
5727,2013_Q2,ADVANCE,2013-07-31,Y020RY2,40,0.01,"        Entertainment, literary, and artistic originals"
5728,2013_Q2,SECOND,2013-08-29,Y020RY2,40,0.01,"        Entertainment, literary, and artistic originals"
5729,2013_Q2,THIRD,2013-09-26,Y020RY2,40,0.01,"        Entertainment, literary, and artistic originals"
5730,2013_Q3,ADVANCE,2013-11-07,Y020RY2,40,-0.01,"        Entertainment, literary, and artistic originals"
5731,2013_Q3,SECOND,2013-12-05,Y020RY2,40,-0.01,"        Entertainment, literary, and artistic originals"
5732,2013_Q3,THIRD,2013-12-20,Y020RY2,40,-0.01,"        Entertainment, literary, and artistic originals"
5733,2013_Q4,ADVANCE,2014-01-30,Y020RY2,40,0.0,"        Entertainment, literary, and artistic originals"
